state,industry,people,wages,education
Caldas,5229,2787.30557,3178121614.5,16861.82804
Caldas,5310,1909.276,2307338560,11333.4388
Caldas,5320,19736.58611,15228220283.5472,115286.94531
Caldas,5511,35413.6415,32334865571.6664,197975.1874
Caldas,5513,174.8829,262324350,874.4145000000001
Caldas,5519,579.4098,537598896,2560.193
Caldas,5530,1040.71163,1238510480,7431.2606000000005
Caldas,5590,1339.8667,1266827202,7665.9249
Caldas,5611,117215.97761,115880147013.1244,646619.47488
Caldas,5612,1131.4005,2692645862,5518.1206999999995
Caldas,5613,40923.70866,43352472787.1238,214312.70971
Caldas,5619,62003.81289,39643219792.9888,318434.36842
Caldas,5621,3838.0869,1756835647,17439.2862
Caldas,5629,1168.7782,1034022685,6840.523499999999
Caldas,5630,33966.44025,29995600159.4,189883.7743
Caldas,5812,120.614,132675400,1085.526
Caldas,5813,3132.14,5852635705.3286,25577.8425
Caldas,5820,1002.7214,5413624219.8,10027.214
Caldas,5911,756.4023,1275404125.2,6850.2788
Caldas,5912,176.9933,1150456450,1769.933
Caldas,5914,517.3947000000001,406459200,4871.5666
Caldas,5920,259.0364,259036400,1295.182
Caldas,6010,3795.3370999999997,5375271100.6,27879.976
Caldas,6020,899.9388,2495466910,7383.3044
Caldas,6110,15191.26158,19183149554.1794,113827.87693
Caldas,6120,9165.47738,10360879775.8728,69792.4283
Caldas,6130,265.5129,177959185,1182.1666
Caldas,6190,8716.43476,10396104634.4152,64767.6092
Caldas,6201,16685.11857,58325271080,165383.7616
Caldas,6202,5363.20133,46989669003.0308,48209.32555
Caldas,6209,516.9442,794090670,4788.437800000001
Caldas,6311,1202.01813,2885198996,10573.78667
Caldas,6312,122.5061,306265250,1225.0610000000001
Caldas,6391,174.3727,244121780,1743.727
Caldas,6399,88.53137,159356466,885.3136999999999
Caldas,6411,646.1531,1704354570,5135.393099999999
Caldas,6412,12838.3776,41402868435.3,116728.217
Caldas,6422,972.0538,2440055720,8217.3338
Caldas,6423,492.2022,1909407780,5238.3556
Caldas,6424,3765.42054,6940464291.16,33951.02695
Caldas,6431,150.8961,935555819.9999999,1659.8571
Caldas,6492,777.24943,1253377676,7964.2865
Caldas,6494,673.7078,2030543000,7189.3564
Caldas,6495,763.6066,2336828350,7367.0756
Caldas,6499,8601.1146,17206568257.4584,54932.9549
Caldas,6511,8236.6871,26240744760,74837.5489
Caldas,6512,2152.85736,4268951275.6,21004.61664
Caldas,6515,806.4389,1439935747,7771.6759
Caldas,6521,1897.5937,2093916208,15760.4025
Caldas,6522,628.6591999999999,984947150,5022.9181
Caldas,6523,9846.12553,20816584240.9878,89485.9023
Caldas,6531,155.5933,202271290,1244.7464
Caldas,6532,218.2197,1037198234.0999999,2182.197
Caldas,6612,122.5009,122500900,1225.009
Caldas,6614,265.212,3978180000,2652.12
Caldas,6621,248.3359,761990610,2368.626
Caldas,6630,192.1646,326679820,1921.6460000000002
Caldas,6810,6463.40037,14654624409.7146,49482.05344
Caldas,6820,28419.88801,42550452558.7912,168117.31577
Caldas,6910,20413.00192,52661101065,205114.64512
Caldas,6920,18119.33735,42740733138.563,178559.9624
Caldas,7010,1770.01409,6799292754.5,17706.02259
Caldas,7020,6380.1812500000005,18021691269.139042,58177.94587
Caldas,7111,4438.4176,7822673790,43720.2951
Caldas,7112,8242.0919,32312152862,83360.92020000001
Caldas,7120,2230.2075,4650531902.326,20580.6613
Caldas,7210,2001.03444,7689043230,21880.692199999998
Caldas,7310,16694.48575,24499635988.1942,145174.59482
Caldas,7320,2687.4505999999997,4720754526.716599,24933.201399999998
Caldas,7410,1913.4314,3059934350,16862.5587
Caldas,7420,617.1142,749293600,4316.0153
Caldas,7490,6199.96158,17089881220,59712.3342
Caldas,7500,7997.2211,20078526029,75078.8138
Caldas,7710,150.6806,316429260,1506.806
Caldas,7722,460.7884,624028680.9492,4377.4898
Caldas,7729,251.9432,188957400,1259.716
Caldas,7730,2021.38322,2623338130,12363.06286
Caldas,7810,2793.66981,4387877348.094,21539.97074
Caldas,7820,703.4127,3616422230,6583.163799999999
Caldas,7911,3761.0265,5114460658.57,34374.454
Caldas,7912,612.3466,1347261260,5021.094999999999
Caldas,7990,443.26109999999994,1027627450,2861.2518
Caldas,8010,28687.94916,30670822829.7422,152636.64432
Caldas,8020,2768.5843,2595722043.9652,15339.2528
Caldas,8121,69378.91996,35083204786.02,288881.82805
Caldas,8129,792.3806999999999,646740405.2,4909.6080999999995
Caldas,8130,8467.17467,5029176709,31169.42125
Caldas,8219,1355.7449000000001,629828360,9006.1663
Caldas,8220,85530.74732,104927740095.32181,602499.3467
Caldas,8230,4469.73681,5080937346.5,34345.06398
Caldas,8291,1458.67,4845050890,13340.922900000001
Caldas,8292,1168.46656,844135120,9474.04878
Caldas,8299,1912.2382,4350139850,18971.9179
Caldas,8411,925.89153,3206452677.8,8808.37685
Caldas,8412,73737.01097,167083595287.5549,648156.20654
Caldas,8413,15907.08148,40211442115.76,158024.6482
Caldas,8414,4173.3062,10385652730,32616.2882
Caldas,8415,6856.36111,24151220238.5,63030.5253
Caldas,8421,220.3574,264428880.00000003,1983.2166000000002
Caldas,8422,2388.2956,3977816725,19811.2183
Caldas,8423,26236.07454,57882138227.033104,205687.94269
Caldas,8424,24250.38275,97458868702.51959,226595.0295
Caldas,8430,6251.34211,12114700707.1,52395.2441
Caldas,8511,5807.92475,7857661864.1018,49249.1984
Caldas,8512,4475.4081,7152202391.095699,40118.198899999996
Caldas,8513,8752.1438,18147117797.187,76563.909
Caldas,8521,3154.0703,8397659950,28924.043
Caldas,8522,263.3979,526795800,2897.3768999999998
Caldas,8523,1090.2563,3437556110.6,11911.594
Caldas,8530,93678.11551,240142453260.0033,900053.53173
Caldas,8541,1641.9797,4179993684,16265.907799999999
Caldas,8543,487.5855,776513996,4161.2503
Caldas,8544,46841.68927,153557770684.98718,490469.04569
Caldas,8551,11094.68321,28305327954.3932,104933.691
Caldas,8552,3468.09065,4115340492.5,30101.4653
Caldas,8553,3479.8329,2223578924,28834.56
Caldas,8559,9663.02139,11472695179,74841.46442
Caldas,8560,443.6538,625781610,4956.3772
Caldas,8610,95217.76616,206785021936.0102,820241.54799
Caldas,8621,49456.83517,155080837184.3084,450553.52315
Caldas,8622,11563.84028,18394118144.754,97577.13498
Caldas,8691,6924.0455,16188240302.5,61472.0596
Caldas,8692,6266.58281,10603926303.2,61133.076069999996
Caldas,8699,3220.73911,5575712447.63896,28688.73084
Caldas,8710,1053.1988000000001,921039805,9407.7275
Caldas,8720,717.98613,962690772,4970.915599999999
Caldas,8730,3464.2874,3318396648,25982.8626
Caldas,8790,560.3108,762032480,4202.8438
Caldas,8810,1535.4971,703655310,6847.197
Caldas,8891,15288.94082,13193940929.155201,96800.83356
Caldas,8899,9984.6311,13471700095,81185.2007
Caldas,9001,370.1182,1435835500,4109.614
Caldas,9004,253.14031999999997,217773810,2166.5886
Caldas,9005,1263.42335,1518636037.5,9291.57715
Caldas,9007,5802.81465,8710114838,41346.1949
Caldas,9008,240.03660000000002,143943510,1734.0335
Caldas,9101,1237.16595,1254564903.0166001,10701.06895
Caldas,9103,334.1639,378692060,3341.639
Caldas,9200,29520.90516,27224053513.6718,160318.17791
Caldas,9311,2200.4877,2448623336,12824.0269
Caldas,9312,4636.81592,4981429389.5,32657.45783
Caldas,9319,3951.0852999999997,3596363322,25906.2979
Caldas,9321,240.49360000000001,240493600,1354.0372
Caldas,9329,4669.73753,3883800313.0066,27162.32429
Caldas,9411,8065.11954,15474652799.3,69095.70036
Caldas,9412,1425.1861000000001,2503532738.4,12683.8229
Caldas,9491,15624.98627,22833280595.2,106329.47039
Caldas,9492,1896.2655,589513050,14052.687
Caldas,9499,11757.31179,18231176763.8184,94360.93604
Caldas,9511,5408.09549,10132694184,47474.0248
Caldas,9512,3429.6337,3310106625,19675.0529
Caldas,9521,523.4991,212425380,2349.045
Caldas,9522,7198.50432,6195261681,46049.6407
Caldas,9523,689.73374,413197746,2936.49303
Caldas,9524,2121.0471,1161857980,10807.806
Caldas,9529,20194.58679,9769890966,92705.39897
Caldas,9601,618.1331299999999,468371485,3638.0340499999998
Caldas,9602,52166.04603,38953439090.0858,305827.23029
Caldas,9603,5444.42044,8095197919.739,37367.79862
Caldas,9609,29724.33435,20762859029.2,143850.44899
Caldas,9700,116183.99597,82955871929.079,477037.4281
Caldas,9900,575.63012,4159833816,5267.8965
Caqueta,0,268.87603,272437685.6,2228.47762
Caqueta,111,1490.9556,665223375,5066.7504
Caqueta,113,6886.73647,3237303511.4,23196.40444
Caqueta,119,93.84707,56308242,93.84707
Caqueta,121,2404.24543,1391951508,9741.88915
Caqueta,122,9304.87773,11025342129.1,30026.13641
Caqueta,123,11960.32123,8195325027.2,42396.35118
Caqueta,124,2206.85661,1257227544,6910.80393
Caqueta,125,377.9135,377913500,1889.5675
Caqueta,127,2484.0974,1135955926.5,7762.0001999999995
Caqueta,128,1090.6394,627560860,3692.049
Caqueta,129,1257.5305,1031638454.3,3772.5915
Caqueta,130,739.35474,487780147,2218.06422
Caqueta,141,254154.93776,285721806999.4161,855932.49607
Caqueta,142,715.7525300000001,1095018168,2944.88965
Caqueta,144,4111.78129,2525274954,15875.96041
Caqueta,145,11740.64614,6603701099.88,51822.06641
Caqueta,149,317.352,104011898.25,1337.9736
Caqueta,150,2839.56813,2432466649,8532.43085
Caqueta,161,68149.47207,43388511997.8,214367.70744
Caqueta,162,5070.88242,6482081837,19981.38446
Caqueta,220,576.781,295464180,2848.5366
Caqueta,311,738.3945,295357800,2215.1835
Caqueta,312,1624.8409900000001,616997099.5,6941.76167
Caqueta,321,1308.9416,1799612022.2,8554.454
Caqueta,322,1492.79905,1686586015,5890.34059
Caqueta,610,86.38598,198687754,863.8598000000001
Caqueta,811,264.05353,308026665.7,1105.37609
Caqueta,812,593.0725,23722900,1779.2175
Caqueta,910,87.62709,170872825.5,788.6438099999999
Caqueta,1011,2850.70249,2523581641.61,12545.75609
Caqueta,1040,15529.03809,20108026677.079998,65909.41596
Caqueta,1051,188.40669,250490119.5,1527.17895
Caqueta,1072,2347.3517500000003,1241256784,5602.5343
Caqueta,1081,14885.29031,16599192005.78,66424.11044
Caqueta,1082,422.85474,392336790,2814.7983
Caqueta,1084,1197.40689,263901127,4224.27786
Caqueta,1089,162.55946,162583212,1135.74636
Caqueta,1090,187.84089,162506211,1253.12597
Caqueta,1103,342.30924999999996,413660061.55,1585.2672499999999
Caqueta,1104,505.36547,645054414.97,2815.4947
Caqueta,1311,312.2661,405945930,1249.0644
Caqueta,1312,56.94156,56941560,227.76624
Caqueta,1313,500.94097,497437122,3622.2413699999997
Caqueta,1391,54.19165,27095825,541.9165
Caqueta,1392,573.14275,244546580,2581.0376
Caqueta,1393,98.35706,39342824,983.5706
Caqueta,1399,262.89927,266563964.00000003,1314.4963500000001
Caqueta,1410,9521.85519,6937200860.1276,46055.38465
Caqueta,1512,952.86336,625252722,3653.06796
Caqueta,1513,340.34754,67799889.1,1333.01051
Caqueta,1522,255.60957000000002,189498680.5,992.94551
Caqueta,1610,588.3985,945158310,1983.3187
Caqueta,1630,1515.53874,1098655985.1,6666.94862
Caqueta,1690,830.09348,267175984,3325.8956
Caqueta,1702,198.80596,149104470,1590.44768
Caqueta,1709,287.9434,287943400,2591.4906
Caqueta,1811,892.72201,404445998,4741.38424
Caqueta,2023,638.18532,593044877.55,4199.415480000001
Caqueta,2100,122.8198,114222414,982.5584
Caqueta,2229,140.583,210874500,702.915
Caqueta,2310,815.39184,543004146,3530.41257
Caqueta,2394,299.879,845085410,1378.2722
Caqueta,2395,556.88835,538426428.5,2627.5901
Caqueta,2396,92.44788,184895760,832.0309199999999
Caqueta,2511,6606.03879,6000500790.88,27937.42906
Caqueta,2592,1224.85296,743892454,4986.20857
Caqueta,2599,1405.99308,1602320695.9,6435.2607
Caqueta,2720,157.07395,137126924,707.40147
Caqueta,2819,224.4663,269359560,2244.663
Caqueta,3012,364.535,801977000,1822.6750000000002
Caqueta,3091,27.08132,28435386,135.4066
Caqueta,3110,4592.64863,3317577818.38,22866.02748
Caqueta,3120,338.5967,356079191,2250.9248
Caqueta,3210,990.8142,753352482.8,5643.27041
Caqueta,3230,135.6549,149220390,406.9647
Caqueta,3240,90.60322,108723863.99999999,1087.23864
Caqueta,3250,430.39734,648751915.6,3651.79628
Caqueta,3290,1608.89701,609716621.4,8617.95196
Caqueta,3311,119.06101,82811376,545.25352
Caqueta,3312,1875.89545,2013925926,8746.55105
Caqueta,3313,102.4853,122982360,512.4265
Caqueta,3314,73.2703,146540600,659.4327000000001
Caqueta,3315,101.6343,162614880,406.5372
Caqueta,3319,134.13487,100761038,1160.65954
Caqueta,3511,1417.32467,1972715524.77,10362.27439
Caqueta,3512,155.3806,186456719.99999997,1243.0448
Caqueta,3513,500.82733,1188697044.55,4972.026980000001
Caqueta,3514,1120.85272,1698854621.62,7031.19387
Caqueta,3520,890.96509,1286661177,6619.15974
Caqueta,3600,6421.67939,8374981268.12,37665.18396
Caqueta,3811,2601.50978,3048041407.50337,15089.67837
Caqueta,3812,106.48838,132862762,730.55588
Caqueta,3830,6758.88484,3473087959.38,20726.99322
Caqueta,3900,319.14249,468825473.9412,1436.19384
Caqueta,4111,70501.66283,63632141303.57,273423.27699
Caqueta,4112,4445.43839,4104228043,17228.74223
Caqueta,4210,5903.60551,10174240255.699999,39379.8378
Caqueta,4220,457.21735,2279921744,3362.06198
Caqueta,4290,3267.78313,5846076419.3,22569.41518
Caqueta,4312,171.3674,42841850,856.837
Caqueta,4321,6806.86397,7701813747.12,44370.20666
Caqueta,4322,401.7705,388282588,2229.02325
Caqueta,4329,83.231,124846499.99999999,665.848
Caqueta,4330,5351.55912,4287116057.4,25949.33837
Caqueta,4390,480.77964,752314422,2608.75812
Caqueta,4511,166.1148,411905898,830.574
Caqueta,4512,59.61553,47692424,298.07765
Caqueta,4520,20625.63543,17827620529.12,91783.40549
Caqueta,4530,3361.97767,4489858358.65996,21408.63659
Caqueta,4541,5448.57382,6787039258.52122,36894.92288
Caqueta,4542,16964.8916,14709497073.5,85713.32863999999
Caqueta,4610,144.54659,130496006,1023.94838
Caqueta,4620,5586.07966,7780086714.2,34409.933
Caqueta,4631,4616.18515,5665028878.47664,28622.23017
Caqueta,4632,3069.92578,3182842115,20677.44562
Caqueta,4642,925.5884599999999,955851366,4526.57402
Caqueta,4643,72.69019,81194942.23,290.76076
Caqueta,4644,46.95746,68088317,469.5746
Caqueta,4645,2800.41837,6801187203.88472,23492.15883
Caqueta,4649,711.84431,792844235.14,5444.29982
Caqueta,4652,147.23989,150514145,736.1994500000001
Caqueta,4653,364.36412,520915642,3452.51682
Caqueta,4659,992.94515,1130267150.69,7722.5797
Caqueta,4661,246.18616,485370012.24,1554.4646
Caqueta,4663,2561.38291,3248289461.63,13002.93452
Caqueta,4664,1005.1280099999999,1306205012.34,8617.1978
Caqueta,4665,943.02247,790313802.2,4465.77806
Caqueta,4669,76.54236,229627080,765.4236000000001
Caqueta,4690,680.42098,2430007184,5224.069799999999
Caqueta,4711,46724.38,38655239557.548,229695.80274
Caqueta,4719,9383.17166,8589493849.67,42836.20901
Caqueta,4721,7798.17059,6278639897.76,35393.96836
Caqueta,4722,2390.11144,1752808068.8,11254.855520000001
Caqueta,4723,7900.54683,9632252508.3,34695.24541
Caqueta,4724,7908.01888,4682298819.7144,33918.56119
Caqueta,4729,3688.69644,1404059100.7,13445.15583
Caqueta,4731,6453.70284,11209174441.73,33742.55862
Caqueta,4732,676.28234,1215812244,5031.67114
Caqueta,4741,4677.64939,4757369166.97,26823.51718
Caqueta,4742,49.31135,49311350,394.4908
Caqueta,4751,900.31251,800158486.4,5240.85305
Caqueta,4752,12173.65483,18284200134.69228,68570.56489
Caqueta,4753,296.34,948287999.9999999,1481.6999999999998
Caqueta,4754,4259.68121,4677867620.8282,22753.208740000002
Caqueta,4755,447.03701,407623159,2310.17616
Caqueta,4759,8750.44415,10316364081.17872,47933.13691
Caqueta,4761,2379.47584,1257307900.46,13777.41563
Caqueta,4762,668.38892,711927725.6,4753.35727
Caqueta,4769,218.2884,174830004,1298.822
Caqueta,4771,18567.16899,15130661950.66,110371.6257
Caqueta,4772,2311.24659,2733033319.41,13129.681919999999
Caqueta,4773,17927.12416,23350383142.97932,120913.0484
Caqueta,4774,2242.52072,2015795458.66,15372.9848
Caqueta,4775,1042.20715,1550523606.26,5306.67025
Caqueta,4781,10218.93256,6133030270.7,34697.22136
Caqueta,4782,645.73938,198923508,2611.0583
Caqueta,4789,2791.75606,1873305774.2,12177.63253
Caqueta,4791,2070.06001,3046335641,12470.03842
Caqueta,4792,20154.723289999998,6429368881.29,97499.70295
Caqueta,4799,1100.89359,509589832.5,4199.28613
Caqueta,4921,67267.74521,55269050863.94,289281.86507
Caqueta,4922,622.15627,757763150,3500.57928
Caqueta,4923,29764.36228,27265799534.24,117696.441
Caqueta,5021,1186.5118599999998,667143334.0799999,4026.10396
Caqueta,5022,1118.4035,920847710,3355.2105
Caqueta,5111,243.13779,259599896,1215.68895
Caqueta,5112,72.31012,108465180,361.5506
Caqueta,5121,78.70714,338440702,629.65712
Caqueta,5210,149.5998,1346398200,747.9989999999999
Caqueta,5221,1225.07489,1478313427.3,5810.2938300000005
Caqueta,5223,114.36979,129547288,571.84895
Caqueta,5224,11291.68726,5846738781.5,42185.55819
Caqueta,5229,867.64963,638580908,2990.71502
Caqueta,5320,4051.1538,3835763053.86,22943.20699
Caqueta,5511,4681.55846,4061690401.79,25979.28883
Caqueta,5512,289.5975,304077375,868.7925
Caqueta,5514,155.7487,317727348,1713.2357000000002
Caqueta,5530,387.67298,483252699,2125.93738
Caqueta,5611,35388.19165,30557611770.57,155312.81312
Caqueta,5612,55.23438,24303127.2,276.1719
Caqueta,5613,3768.50257,3823233188.9,19384.2166
Caqueta,5619,42463.74384,25727868241.72,175387.46050000002
Caqueta,5621,113.6897,68213820,1136.897
Caqueta,5629,866.93353,1060728963.8,6486.86309
Caqueta,5630,9788.98086,8838033214.83,49533.31913
Caqueta,5813,279.68679000000003,169515955,2585.40222
Caqueta,5914,116.1362,116136200,580.681
Caqueta,5920,141.848,70924000,709.24
Caqueta,6010,749.57106,768622413.36,2941.61988
Caqueta,6110,1892.48731,2430449358.9254,12520.16413
Caqueta,6120,1416.51133,2014112162.212,11187.80982
Caqueta,6130,323.39206,339708829,2685.99104
Caqueta,6190,1280.7297800000001,1167218490.93,8936.23265
Caqueta,6201,1315.23517,3777039515.06,12474.15455
Caqueta,6202,227.95904000000002,1021099090.0000001,2279.5904
Caqueta,6391,156.96076,282529368,1648.0879799999998
Caqueta,6411,44.73259,366807238,447.32590000000005
Caqueta,6412,4731.46055,9174233551.9,44595.51637
Caqueta,6422,264.75507,413050227,2094.71394
Caqueta,6423,199.07274999999998,383096555.8,1892.7136
Caqueta,6424,986.86423,2068499089.294,9978.15857
Caqueta,6492,118.89666,178648461.24,1188.9666
Caqueta,6495,234.92246,427916127.28999996,2084.58048
Caqueta,6499,5038.74685,5545508451,28695.08117
Caqueta,6511,646.69611,818658614.58,5002.05891
Caqueta,6512,226.6784,453356800,2266.784
Caqueta,6515,120.6604,579169920,1327.2644
Caqueta,6521,86.70641,104047692,260.11923
Caqueta,6523,1343.93642,3217677444.8,13029.882529999999
Caqueta,6614,61.3271,49061680,306.6355
Caqueta,6630,47.55327,118883175,475.5327
Caqueta,6810,536.62807,811665518.52,4022.13534
Caqueta,6820,2540.02199,3522164587.6726,16439.63093
Caqueta,6910,4931.25395,12161744657.05,49809.24596
Caqueta,6920,4059.67634,6442649212.48,39366.47472
Caqueta,7010,584.30985,1535129040.1000001,4966.73856
Caqueta,7020,1368.5819199999999,2356298284.55,12721.23612
Caqueta,7111,1086.63246,862976659,10163.280200000001
Caqueta,7112,2438.90803,4135745253.1,20958.63091
Caqueta,7120,67.28967,74018637,672.8967
Caqueta,7210,644.12296,1896823262,6525.19673
Caqueta,7310,2672.10294,2986287487,17127.113970000002
Caqueta,7320,131.1246,393373799.99999994,1311.2459999999999
Caqueta,7410,1404.46623,535863920.09999996,8985.77017
Caqueta,7420,479.09041,660622589.62,2633.46625
Caqueta,7490,1250.91887,3247816850.344,13049.91836
Caqueta,7500,2775.1367800000003,3555071951.33,27622.627940000002
Caqueta,7721,369.03197,149720339,3061.3251
Caqueta,7722,261.9582,288154020,1309.791
Caqueta,7729,1038.00826,760926370,4443.6829
Caqueta,7730,413.01374,1707420505.31992,2560.74715
Caqueta,7810,240.6464,256710109.53,1509.8294
Caqueta,7820,533.98012,826945706.85,2841.14691
Caqueta,7911,302.84344,557870453.8,2382.5161
Caqueta,7912,154.81826,423358274.99999994,1392.1975400000001
Caqueta,8010,3826.96988,4387780338.46,19915.87792
Caqueta,8020,626.03819,493799634,3697.73496
Caqueta,8110,82.29991,41149955,246.89972999999998
Caqueta,8121,39076.14575,12810620534.3128,145480.78626
Caqueta,8129,906.03635,752857223,3706.72855
Caqueta,8130,382.3578,108738907,1305.86203
Caqueta,8219,260.24962,210496368,1570.01498
Caqueta,8220,473.70296,749209404.04,4006.54042
Caqueta,8230,535.11183,834697981.2,4547.20312
Caqueta,8292,172.74209,103852500,613.20285
Caqueta,8299,562.01785,893545338.5,3775.16237
Caqueta,8411,613.25788,1346344817.92,4364.93406
Caqueta,8412,24588.97447,67297920503.93293,203923.62341
Caqueta,8413,12930.11849,35966689981.925,122844.89523
Caqueta,8414,2018.80108,5412708700.47,18388.20638
Caqueta,8415,4471.28185,19499657792.05346,45328.70096
Caqueta,8422,8681.5311,26238559455.6011,60115.9564
Caqueta,8423,10454.75178,22555458569.96288,83005.39303
Caqueta,8424,8368.57173,34710038057.16172,72913.47295
Caqueta,8430,335.82812,739923782.8,3140.9359999999997
Caqueta,8511,4715.23558,6028093142.25,41382.04509
Caqueta,8512,47.08241,52591051.970000006,376.65928
Caqueta,8513,4155.96099,7925676096.28,38515.43913
Caqueta,8521,452.37420000000003,1073527340,5185.0756
Caqueta,8523,349.61658,1515163278,3810.01909
Caqueta,8530,37331.97113,106973184274.26605,381054.97113
Caqueta,8541,830.99104,1411811544.42,8439.63658
Caqueta,8542,127.97926,316760712.8,923.70655
Caqueta,8544,12560.67265,32955124250.06676,126945.10696
Caqueta,8551,2842.31854,9172687822.380001,28472.14491
Caqueta,8552,195.27429,179959489.27,1620.1986
Caqueta,8553,347.57175,320801204.7,3006.48215
Caqueta,8559,3240.23528,3149282118.28,29719.98672
Caqueta,8610,23936.11803,47590914813.65964,194829.20008
Caqueta,8621,7227.83997,17348314149.31376,63910.64478
Caqueta,8622,2256.47579,4803170897.96,16672.76834
Caqueta,8691,1662.8266600000002,1998954206.07,14377.54199
Caqueta,8692,1811.80391,2548769883.8,16504.53902
Caqueta,8699,1082.67736,2250579131.75,9990.53137
Caqueta,8710,93.86382,26281869.6,469.31910000000005
Caqueta,8720,123.6782,247356400,1484.1384
Caqueta,8730,921.03346,1014415277.19626,4591.60828
Caqueta,8790,63.10888,75730656,504.87104
Caqueta,8810,475.9501,180850440,1681.6197000000002
Caqueta,8891,6547.82996,8852556858.25,53788.5141
Caqueta,8899,2745.19004,3572957087.45,21100.8702
Caqueta,9004,85.55024,128325360,855.5024000000001
Caqueta,9005,261.74907,266149486.6,1823.62313
Caqueta,9007,1786.32635,1601396332,9294.3347
Caqueta,9008,398.0773,340046580,1774.5391
Caqueta,9102,26.07976,15647856,208.63808
Caqueta,9103,293.2854,293285400,1466.427
Caqueta,9200,5100.82819,4307707213.07165,27310.69625
Caqueta,9311,2077.5535,2402510194.7,13757.81521
Caqueta,9312,473.86836,283390624.5,3763.13958
Caqueta,9319,237.7246,223090000,1188.623
Caqueta,9329,1452.4247,1232505991.5,9295.8971
Caqueta,9411,1920.53066,6032053702.828,15198.00555
Caqueta,9412,231.53050000000002,972865968.0000001,2651.9188
Caqueta,9491,6058.54907,8238577412.45,33970.078779999996
Caqueta,9492,1569.24141,768082045.2,8467.99185
Caqueta,9499,5949.37679,9564981699.05,50642.46649
Caqueta,9511,2866.29244,3546970586.2,20702.61645
Caqueta,9512,1357.23101,1094056545.5,7327.42321
Caqueta,9521,1218.9721200000001,937545718.2,4657.92891
Caqueta,9522,3330.9582,2896225165.7,15036.87974
Caqueta,9523,1934.87649,1204964520.9,5913.0859199999995
Caqueta,9524,571.62346,484619615.5,2534.78957
Caqueta,9529,6691.2304,2069320031.22,23553.12778
Caqueta,9601,1900.83518,696776292.14,6509.81033
Caqueta,9602,30319.95234,19940925874,158942.15018
Caqueta,9603,518.3679999999999,550855319.02,3081.26255
Caqueta,9609,5669.72236,4737697924.5,26067.68885
Caqueta,9700,70783.55086,44805492082.52,273830.31281
Caqueta,9810,280.809,56161800.00000001,280.809
Caqueta,9900,1652.62026,4645165749,14754.11509
Casanare,111,4946.4359,13717685994.369999,25354.2924
Casanare,112,3396.1303,91785874948.062,17388.9283
Casanare,121,1280.1636,1337712433,9653.1654
Casanare,123,385.3676,431611712,1156.1028
Casanare,126,1297.333,3056423490,10417.6325
Casanare,141,7698.6139,95391804578,50382.264500000005
Casanare,145,1038.792,1867885380,4430.245
Casanare,161,5397.8328,4564530724.192,25188.6496
Casanare,610,9645.8058,54900413174.2,82329.26610000001
Casanare,811,682.0092,3164272320,4460.8848
Casanare,910,7097.8312000000005,28933788595,58687.4231
Casanare,1020,342.751,68550200,1371.004
Casanare,1030,797.8703,797870300,3980.2178999999996
Casanare,1051,3486.678,8056038142.4,25566.6336
Casanare,1081,5253.6241,4862115010,31128.6418
Casanare,1082,482.7639,370459950,1832.0871
Casanare,1089,2077.7674,5177710825,17831.8367
Casanare,1103,1140.1544,1433555760,8107.784
Casanare,1104,994.3391,1263819200,4330.4178
Casanare,1313,441.9775,662966250,3977.7975
Casanare,1392,292.4926,146246300,1462.463
Casanare,1394,2076.5974,1175657586,8508.6231
Casanare,1399,302.206,362647200,1511.0300000000002
Casanare,1410,5291.6341999999995,6679521359.258,32439.1181
Casanare,1513,267.8907,267890699.99999997,1339.4534999999998
Casanare,1522,355.2491,159862095,1776.2455
Casanare,1811,925.4875,1240761414,5354.718800000001
Casanare,1921,329.4892,757825160,2635.9136
Casanare,2023,635.5044,1105929900,5889.1766
Casanare,2229,804.6446000000001,851973220,3703.7403
Casanare,2394,311.7288,2182101600,3740.7455999999997
Casanare,2395,513.1385,769707750,4618.2465
Casanare,2396,465.6329,838139220,1862.5316
Casanare,2511,5783.0498,10745090264,31151.3304
Casanare,2591,296.6256,355950720,889.8768
Casanare,2592,918.0088999999999,884018320,5771.071599999999
Casanare,2599,492.828,344979600,2464.14
Casanare,2750,293.588,322946800,1761.5280000000002
Casanare,2920,378.7198,302975840,1514.8792
Casanare,3110,4944.9763,5073602299,21221.7219
Casanare,3210,1035.3773,363736410,4443.6146
Casanare,3290,749.1525,82878315,2616.1395
Casanare,3311,1301.2253,2320695530,9033.3445
Casanare,3312,6527.1416,13416050242,37372.5179
Casanare,3511,2046.085,3734793788,16190.064100000001
Casanare,3513,695.9881,4097433750,7004.8232
Casanare,3514,545.7865,1091027213.5,4366.292
Casanare,3520,801.8614,2477420268.5,8848.715
Casanare,3600,3110.8862,8431993390,24648.645
Casanare,3811,1474.7366,1216773860,8540.0444
Casanare,3821,238.9795,286775400,2150.8155
Casanare,3830,5200.9188,2867790410,21137.4018
Casanare,4111,30534.5086,33424433246,126560.0874
Casanare,4112,842.3949,2916303620,8119.8404
Casanare,4210,12896.0229,27698667412.603,100523.2239
Casanare,4220,329.0542,329054200,1645.271
Casanare,4290,5049.7589,11677948940,42930.1653
Casanare,4321,8352.3664,9903182637,49853.33
Casanare,4322,394.4715,394471500,3944.715
Casanare,4330,3350.4847,3245772715,16615.7749
